,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_pca__n_components,param_svc__C,param_svc__gamma,param_svc__kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
43,0.4795252323150635,0.03200120430140822,0.030182933807373045,0.005606433733520752,0.95,0.1,auto,rbf,"{'pca__n_components': 0.95, 'svc__C': 0.1, 'svc__gamma': 'auto', 'svc__kernel': 'rbf'}",0.0,0.6214689265536724,0.6214689265536724,0.625,0.625,0.49858757062146897,0.24929878678102552,87
44,0.26719064712524415,0.03226221068808773,0.010370588302612305,0.002228691002051652,0.95,0.5,scale,linear,"{'pca__n_components': 0.95, 'svc__C': 0.5, 'svc__gamma': 'scale', 'svc__kernel': 'linear'}",0.8849557522123894,0.8363636363636363,0.8672566371681416,0.8245614035087719,0.8037383177570093,0.8433751494019898,0.029235145836732784,41
45,0.3222070217132568,0.007018287520856122,0.02294759750366211,0.0034711761188668897,0.95,0.5,scale,rbf,"{'pca__n_components': 0.95, 'svc__C': 0.5, 'svc__gamma': 'scale', 'svc__kernel': 'rbf'}",0.9137931034482759,0.8596491228070176,0.875,0.831858407079646,0.7924528301886793,0.8545506927047237,0.040804205040716156,23
46,0.2313553810119629,0.02097693569048284,0.009435510635375977,0.0017649675308336356,0.95,0.5,auto,linear,"{'pca__n_components': 0.95, 'svc__C': 0.5, 'svc__gamma': 'auto', 'svc__kernel': 'linear'}",0.8849557522123894,0.8363636363636363,0.8672566371681416,0.8245614035087719,0.8037383177570093,0.8433751494019898,0.029235145836732784,41
47,0.3682841777801514,0.008143614482707555,0.027493047714233398,0.007538832235819707,0.95,0.5,auto,rbf,"{'pca__n_components': 0.95, 'svc__C': 0.5, 'svc__gamma': 'auto', 'svc__kernel': 'rbf'}",0.0,0.6214689265536724,0.6214689265536724,0.625,0.625,0.49858757062146897,0.24929878678102552,87
48,0.22257843017578124,0.016465072022165073,0.008994293212890626,0.001686292628511734,0.95,1.0,scale,linear,"{'pca__n_components': 0.95, 'svc__C': 1, 'svc__gamma': 'scale', 'svc__kernel': 'linear'}",0.8793103448275862,0.8468468468468469,0.8849557522123894,0.8288288288288288,0.8155339805825242,0.8510951506596351,0.02728029145687988,30
49,0.3613570213317871,0.010174934055457689,0.02102007865905762,0.001357040004289975,0.95,1.0,scale,rbf,"{'pca__n_components': 0.95, 'svc__C': 1, 'svc__gamma': 'scale', 'svc__kernel': 'rbf'}",0.9310344827586207,0.8869565217391304,0.9074074074074074,0.8672566371681416,0.8113207547169812,0.8807951607580563,0.040694344156642324,13
50,0.23063335418701172,0.021483731697080226,0.0075705528259277345,0.001043155012522278,0.95,1.0,auto,linear,"{'pca__n_components': 0.95, 'svc__C': 1, 'svc__gamma': 'auto', 'svc__kernel': 'linear'}",0.8793103448275862,0.8468468468468469,0.8849557522123894,0.8288288288288288,0.8155339805825242,0.8510951506596351,0.02728029145687988,30
51,0.37741737365722655,0.009206692317370577,0.029875993728637695,0.006277134904756401,0.95,1.0,auto,rbf,"{'pca__n_components': 0.95, 'svc__C': 1, 'svc__gamma': 'auto', 'svc__kernel': 'rbf'}",0.0,0.6214689265536724,0.6214689265536724,0.625,0.625,0.49858757062146897,0.24929878678102552,87
52,0.223681640625,0.015385171231998751,0.008150053024291993,0.0011246203051953768,0.95,5.0,scale,linear,"{'pca__n_components': 0.95, 'svc__C': 5, 'svc__gamma': 'scale', 'svc__kernel': 'linear'}",0.8596491228070176,0.8468468468468469,0.864406779661017,0.8620689655172413,0.8269230769230769,0.8519789583510399,0.013922831411261665,26
53,0.3754716873168945,0.0071279304777029815,0.019626808166503907,0.0005292640585534066,0.95,5.0,scale,rbf,"{'pca__n_components': 0.95, 'svc__C': 5, 'svc__gamma': 'scale', 'svc__kernel': 'rbf'}",0.9391304347826087,0.8947368421052632,0.9026548672566371,0.875,0.8411214953271028,0.8905287278943224,0.03227721615464608,1
54,0.22780470848083495,0.019101919727344947,0.007994699478149413,0.0016747635009225742,0.95,5.0,auto,linear,"{'pca__n_components': 0.95, 'svc__C': 5, 'svc__gamma': 'auto', 'svc__kernel': 'linear'}",0.8596491228070176,0.8468468468468469,0.864406779661017,0.8620689655172413,0.8269230769230769,0.8519789583510399,0.013922831411261665,26
55,0.35964102745056153,0.006022832843044981,0.026694297790527344,0.005350985844689075,0.95,5.0,auto,rbf,"{'pca__n_components': 0.95, 'svc__C': 5, 'svc__gamma': 'auto', 'svc__kernel': 'rbf'}",0.8214285714285714,0.7889908256880734,0.8070175438596491,0.7857142857142857,0.7663551401869159,0.793901273375499,0.018866464462718145,84
56,0.24122962951660157,0.023409622623519314,0.008164024353027344,0.002944795673847452,0.95,10.0,scale,linear,"{'pca__n_components': 0.95, 'svc__C': 10, 'svc__gamma': 'scale', 'svc__kernel': 'linear'}",0.8363636363636363,0.8181818181818182,0.8547008547008547,0.8547008547008547,0.7766990291262136,0.8281292386146755,0.02906518360666516,57
57,0.3812991142272949,0.01596364566565623,0.02217721939086914,0.005021780022593361,0.95,10.0,scale,rbf,"{'pca__n_components': 0.95, 'svc__C': 10, 'svc__gamma': 'scale', 'svc__kernel': 'rbf'}",0.9391304347826087,0.8947368421052632,0.9026548672566371,0.875,0.8411214953271028,0.8905287278943224,0.03227721615464608,1
58,0.22368569374084474,0.019137472295405526,0.007649660110473633,0.001727240551526285,0.95,10.0,auto,linear,"{'pca__n_components': 0.95, 'svc__C': 10, 'svc__gamma': 'auto', 'svc__kernel': 'linear'}",0.8363636363636363,0.8181818181818182,0.8547008547008547,0.8547008547008547,0.7766990291262136,0.8281292386146755,0.02906518360666516,57
