,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_pca__n_components,param_svc__C,param_svc__gamma,param_svc__kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
56,0.13376398086547853,0.003328348542940712,0.007368898391723633,0.0014144063887601608,0.95,10.0,scale,linear,"{'pca__n_components': 0.95, 'svc__C': 10, 'svc__gamma': 'scale', 'svc__kernel': 'linear'}",0.9375,0.9516129032258065,0.953125,0.9354838709677419,0.9365079365079365,0.9428459421402969,0.007816241320109859,31
57,0.21072697639465332,0.008311171286223521,0.012519931793212891,0.0006355929098836615,0.95,10.0,scale,rbf,"{'pca__n_components': 0.95, 'svc__C': 10, 'svc__gamma': 'scale', 'svc__kernel': 'rbf'}",0.9473684210526315,0.9692307692307692,0.9312977099236641,0.9612403100775194,0.96875,0.9555774420569169,0.01448372271351675,6
58,0.1354679584503174,0.006116900539098443,0.0066260814666748045,0.002012252160158098,0.95,10.0,auto,linear,"{'pca__n_components': 0.95, 'svc__C': 10, 'svc__gamma': 'auto', 'svc__kernel': 'linear'}",0.9375,0.9516129032258065,0.953125,0.9354838709677419,0.9365079365079365,0.9428459421402969,0.007816241320109859,31
59,0.19643735885620117,0.008247729343982338,0.01382617950439453,0.002043588410627189,0.95,10.0,auto,rbf,"{'pca__n_components': 0.95, 'svc__C': 10, 'svc__gamma': 'auto', 'svc__kernel': 'rbf'}",0.9253731343283582,0.9538461538461539,0.916030534351145,0.9206349206349206,0.9365079365079365,0.9304785359337029,0.013521138085373894,70
60,0.13357133865356446,0.020609909857452317,0.007119894027709961,0.0012072389766250233,128.0,0.1,scale,linear,"{'pca__n_components': 128, 'svc__C': 0.1, 'svc__gamma': 'scale', 'svc__kernel': 'linear'}",0.9253731343283582,0.9538461538461539,0.916030534351145,0.921875,0.9365079365079365,0.9307265518067188,0.013348575839126053,59
61,0.1702725887298584,0.0038168983457251876,0.01507267951965332,0.003088879255399471,128.0,0.1,scale,rbf,"{'pca__n_components': 128, 'svc__C': 0.1, 'svc__gamma': 'scale', 'svc__kernel': 'rbf'}",0.9185185185185185,0.9538461538461539,0.9090909090909091,0.921875,0.9375,0.9281661162911163,0.015767710871398718,81
62,0.12038755416870117,0.004265800029806528,0.008046674728393554,0.0008612693735294749,128.0,0.1,auto,linear,"{'pca__n_components': 128, 'svc__C': 0.1, 'svc__gamma': 'auto', 'svc__kernel': 'linear'}",0.9253731343283582,0.9538461538461539,0.916030534351145,0.921875,0.9365079365079365,0.9307265518067188,0.013348575839126053,59
63,0.17093777656555176,0.0039040072523695234,0.015542221069335938,0.0029181707457303628,128.0,0.1,auto,rbf,"{'pca__n_components': 128, 'svc__C': 0.1, 'svc__gamma': 'auto', 'svc__kernel': 'rbf'}",0.0,0.0,0.8378378378378378,0.8378378378378378,0.0,0.33513513513513515,0.41045503797988386,87
64,0.10518417358398438,0.00431306157180052,0.006209421157836914,0.0005097990116568438,128.0,0.5,scale,linear,"{'pca__n_components': 128, 'svc__C': 0.5, 'svc__gamma': 'scale', 'svc__kernel': 'linear'}",0.9402985074626866,0.944,0.9312977099236641,0.953125,0.944,0.9425442434772702,0.0070387315607261915,35
65,0.15680913925170897,0.006080782475822432,0.012317657470703125,0.001436523440533921,128.0,0.5,scale,rbf,"{'pca__n_components': 128, 'svc__C': 0.5, 'svc__gamma': 'scale', 'svc__kernel': 'rbf'}",0.9402985074626866,0.9612403100775194,0.9312977099236641,0.9612403100775194,0.9606299212598425,0.9509413517602464,0.012689745963859042,16
